Date,Price,Open,High,Low,
06/28/2023,4361.95,4416.3,4427,4349.85,
06/27/2023,4390.9,4475.95,4508.1,4361.8,
06/26/2023,4432.05,4326.95,4511,4316.25,
06/23/2023,4326.2,4450,4474.95,4298,
06/22/2023,4446.9,4600,4628.6,4440,
06/21/2023,4587.1,4580,4634.4,4551.65,
06/20/2023,4538.55,4682,4730,4482.55,
06/19/2023,4655.15,4560,4723.9,4538.7,
06/16/2023,4546.6,4584.95,4607.35,4461.1,
06/15/2023,4577,4373.5,4650,4335.1,
06/14/2023,4373.1,4340,4420.7,4321.05,
06/13/2023,4315.9,4207.85,4385,4189,
06/12/23,4185.05,4040,4200,3965,
06/09/23,4074.4,4080,4132,4056.25,
06/08/23,4067.4,3943.05,4094.2,3925.15,
06/07/23,3922.55,3879.35,3942.65,3875.1,
06/06/23,3862.6,3988,4008.85,3845.55,
06/05/23,3980.5,3992.95,4010,3965,
06/02/23,3966.15,3930,3989,3902.3,
06/01/23,3909.5,3893.05,4025,3855.15,
05/31/2023,3878.75,3705.75,3900,3695.15,
05/30/2023,3682.3,3715.5,3726.9,3652.4,
05/29/2023,3717,3675.1,3739.5,3671.55,
05/26/2023,3661.2,3609.95,3684.25,3570.05,
05/25/2023,3597.85,3509.65,3627.75,3476.9,
05/24/2023,3514.3,3330,3583,3260,
05/23/2023,3275.65,3267.4,3305,3165.1,
05/22/2023,3231.55,3042.7,3273.2,3041.05,
05/19/2023,3035.35,3005.3,3043,2992,
05/18/2023,2983.7,2989.1,3040,2966.05,
05/17/2023,2961.1,2950,3019.05,2916.05,
05/16/2023,2912.55,2958.55,2965,2905.5,
05/15/2023,2937.85,2886.85,2949,2858.05,
05/12/23,2867.55,2911,2970,2842.85,
05/11/23,2911.7,2907.5,2927.9,2900,
05/10/23,2892.25,2898,2929.3,2881,
05/09/23,2898.95,2903.1,2928.2,2894.25,
05/08/23,2903.1,2890.55,2926.35,2886.85,
05/05/23,2890.55,2899,2952.75,2882.05,
05/04/23,2898,2909,2943.75,2891.75,
05/03/23,2908.25,2911,2928.1,2882.7,
05/02/23,2909.1,2929,2948.8,2900,
04/28/2023,2915.3,2885,2924,2878.5,
04/27/2023,2878.7,2832.6,2894,2821,
04/26/2023,2832.6,2862,2877.3,2820,
04/25/2023,2862.6,2895.05,2897.95,2848.4,
04/24/2023,2893.8,2935,2937.55,2880,
04/21/2023,2930.4,2990,3004.8,2920,
04/20/2023,2987.55,2982.55,3029.4,2982.55,
04/19/2023,3010.4,2979.9,3110,2972.1,
04/18/2023,2976.9,2965.95,3050,2944.25,
04/17/2023,2957.85,2974.5,2982.55,2931,
04/13/2023,2982.55,2926.4,3034.6,2918.85,
04/12/23,2926.4,2979.6,2989.1,2896.35,
04/11/23,2968.6,2979.05,3001.9,2911.75,
04/10/23,2977.05,2885.2,2990,2870.05,
04/06/23,2887.45,2929.9,2957.85,2872.85,
04/05/23,2929.15,2902,2945,2893,
04/03/23,2893,2879.95,2917.5,2859,
03/31/2023,2861.3,2818.1,2873.95,2794.5,
03/29/2023,2793.55,2821,2858,2760.1,
03/28/2023,2822.75,2804.65,2835.15,2754.05,
03/27/2023,2804.6,2881.45,2894.45,2788.15,
03/24/2023,2881.4,2900,2908.8,2844,
03/23/2023,2898.8,2891,2913.35,2852.05,
03/22/2023,2886.4,2900.05,2924.5,2865.05,
03/21/2023,2900.05,2912.1,2948.05,2895,
03/20/2023,2912.75,2835.9,2934.1,2835.9,
03/17/2023,2886.8,2882.4,2907.65,2852.25,
03/16/2023,2868.05,2842.4,2900,2830.8,
03/15/2023,2828.25,2875,2878.25,2807,
03/14/2023,2853,2900.45,2900.45,2811.25,
03/13/2023,2885.65,2880,2934,2826,
03/10/23,2886.9,2822,2895,2790.45,
03/09/23,2821.65,2919.15,2937.8,2816,
03/08/23,2917.15,2975,2980.05,2907.85,
03/06/23,2988.1,2995,3052.8,2971,
03/03/23,2977.85,2969.25,2993.75,2935,
03/02/23,2949.55,2924.85,2989.8,2919.3,
03/01/23,2929.9,2892,2994.25,2879.9,
02/28/2023,2890.65,2779,2904,2760.2,
02/27/2023,2778.85,2800,2800.05,2705.95,
02/24/2023,2796.95,2705,2809.4,2684.05,
02/23/2023,2688.15,2644,2706,2581.2,
02/22/2023,2644.2,2711,2711.05,2636.2,
02/21/2023,2722.6,2712,2735.3,2695,
02/20/2023,2705.65,2732.35,2750.05,2695,
