Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
MARUTI,29-Dec-22,25-Jan-23,7800,8435.8,1503.15,24.95
MARUTI,29-Dec-22,25-Jan-23,9400,8435.8,15.7,1000
MARUTI,29-Dec-22,25-Jan-23,8500,8435.8,179.4,208.3
MARUTI,29-Dec-22,25-Jan-23,5900,8435.8,3238.25,2.35
MARUTI,29-Dec-22,25-Jan-23,6700,8435.8,2467.75,19.1
MARUTI,29-Dec-22,25-Jan-23,5500,8435.8,3630.15,0.6
MARUTI,29-Dec-22,25-Jan-23,6400,8435.8,2753.25,9.4
MARUTI,29-Dec-22,25-Jan-23,7900,8435.8,1425.25,34.65
MARUTI,29-Dec-22,25-Jan-23,6300,8435.8,2849.55,7.25
MARUTI,29-Dec-22,25-Jan-23,10700,8435.8,180.9,1668.55
MARUTI,29-Dec-22,25-Jan-23,6200,8435.8,2946.25,5.55
MARUTI,29-Dec-22,25-Jan-23,6100,8435.8,3043.3,4.2
MARUTI,29-Dec-22,25-Jan-23,10500,8435.8,2.85,1507.75
MARUTI,29-Dec-22,25-Jan-23,6600,8435.8,2562.3,15.25
MARUTI,29-Dec-22,25-Jan-23,8400,8435.8,230,160.9
MARUTI,29-Dec-22,25-Jan-23,7500,8435.8,1748.4,13.5
MARUTI,29-Dec-22,25-Jan-23,9300,8435.8,19.65,860
MARUTI,29-Dec-22,25-Jan-23,9000,8435.8,44.1,571.15
MARUTI,29-Dec-22,25-Jan-23,10000,8435.8,6.2,1520
MARUTI,29-Dec-22,25-Jan-23,10900,8435.8,10,1834.65
MARUTI,29-Dec-22,25-Jan-23,9200,8435.8,25.15,723.1
MARUTI,29-Dec-22,25-Jan-23,8900,8435.8,57.7,481.8
MARUTI,29-Dec-22,25-Jan-23,8300,8435.8,289.85,121.75
MARUTI,29-Dec-22,25-Jan-23,9800,8435.8,7.1,995.95
MARUTI,29-Dec-22,25-Jan-23,6000,8435.8,3140.65,3.15
MARUTI,29-Dec-22,25-Jan-23,7300,8435.8,1920.5,62.3
MARUTI,29-Dec-22,25-Jan-23,7400,8435.8,1833.7,73.9
MARUTI,29-Dec-22,25-Jan-23,8100,8435.8,444.85,66.35
MARUTI,29-Dec-22,25-Jan-23,6800,8435.8,2374,23.75
MARUTI,29-Dec-22,25-Jan-23,9700,8435.8,8,1280
MARUTI,29-Dec-22,25-Jan-23,10100,8435.8,307.15,1204.4
MARUTI,29-Dec-22,25-Jan-23,10400,8435.8,237.4,1429.85
MARUTI,29-Dec-22,25-Jan-23,8800,8435.8,76.8,405.1
MARUTI,29-Dec-22,25-Jan-23,9500,8435.8,12.7,1010
MARUTI,29-Dec-22,25-Jan-23,9600,8435.8,16.25,867.2
MARUTI,29-Dec-22,25-Jan-23,8600,8435.8,137,263.65
MARUTI,29-Dec-22,25-Jan-23,6900,8435.8,2281.1,29.3
MARUTI,29-Dec-22,25-Jan-23,8700,8435.8,103.4,328
MARUTI,29-Dec-22,23-Feb-23,7200,8435.8,1939.55,54.75
MARUTI,29-Dec-22,23-Feb-23,10100,8435.8,278.6,1246.4
MARUTI,29-Dec-22,23-Feb-23,8500,8435.8,309.95,280
MARUTI,29-Dec-22,23-Feb-23,7500,8435.8,1681.05,38
MARUTI,29-Dec-22,23-Feb-23,6800,8435.8,2303.15,24.9
MARUTI,29-Dec-22,23-Feb-23,7900,8435.8,1361.4,101
MARUTI,29-Dec-22,23-Feb-23,7000,8435.8,2119.05,37.5
MARUTI,29-Dec-22,23-Feb-23,6900,8435.8,2210.55,30.7
MARUTI,29-Dec-22,23-Feb-23,8700,8435.8,830.4,421.1
MARUTI,29-Dec-22,23-Feb-23,8000,8435.8,550,111.65
MARUTI,29-Dec-22,23-Feb-23,10400,8435.8,212.75,1475.7
MARUTI,29-Dec-22,23-Feb-23,8800,8435.8,775.35,464.4
MARUTI,29-Dec-22,23-Feb-23,8200,8435.8,1144.3,243.15
MARUTI,29-Dec-22,23-Feb-23,7100,8435.8,2028.65,45.5
MARUTI,29-Dec-22,23-Feb-23,8400,8435.8,1010.95,306.55
MARUTI,29-Dec-22,23-Feb-23,7700,8435.8,1517.25,47.15
MARUTI,29-Dec-22,23-Feb-23,8300,8435.8,429.15,273.4
MARUTI,29-Dec-22,23-Feb-23,9800,8435.8,359.9,1032.65
